"","class.index","Mantel.cor","Pr.Mantel","Pr.corrected","distance","Signif","Season"
"1",0.761,-0.0964575460248213,0.086,0.086,"Depth|2D","no","Fall"
"2",1.522,0.0242954797985425,0.312,0.624,"Depth|2D","no","Fall"
"3",2.283,0.0340113091483077,0.254,0.762,"Depth|2D","no","Fall"
"4",3.044,0.0773001387993609,0.093,0.372,"Depth|2D","no","Fall"
"5",3.805,-0.0432600629394419,0.234,1.17,"Depth|2D","no","Fall"
"6",4.566,0.0860793869178451,0.04,0.24,"Depth|2D","no","Fall"
"7",5.327,0.00886659559032203,0.461,3.227,"Depth|2D","no","Fall"
"8",6.088,0.0365921911980067,0.191,1.528,"Depth|2D","no","Fall"
"9",6.849,0.0143231734665984,0.408,3.672,"Depth|2D","no","Fall"
"10",8.61,-0.111704603778036,0.064,0.64,"Depth|2D","no","Fall"
"11",23.775521054246,-0.0426945364974708,0.238,0.238,"2D|Depth","no","Fall"
"12",47.551042108492,0.0424254553227715,0.171,0.342,"2D|Depth","no","Fall"
"13",71.3265631627379,-0.013103115829898,0.357,1.071,"2D|Depth","no","Fall"
"14",95.1020842169839,-0.022996991666301,0.291,1.164,"2D|Depth","no","Fall"
"15",118.87760527123,0.0642072819261582,0.169,0.845,"2D|Depth","no","Fall"
"16",142.653126325476,0.052291881805323,0.163,0.978,"2D|Depth","no","Fall"
"17",166.428647379722,-0.0370384864838848,0.229,1.603,"2D|Depth","no","Fall"
"18",190.204168433968,0.106356328939438,0.034,0.272,"2D|Depth","no","Fall"
"19",213.979689488214,-0.000507887554749488,0.492,4.428,"2D|Depth","no","Fall"
"20",238.75521054246,-0.205512941812561,0.003,0.03,"2D|Depth","yes","Fall"
"21",23.7860901032703,0.0236210536475733,0.263,0.263,"3D","no","Fall"
"22",47.5721802065406,0.0737227667028755,0.064,0.128,"3D","no","Fall"
"23",71.3582703098109,0.0387523584922008,0.209,0.627,"3D","no","Fall"
"24",95.1443604130812,0.0137372081350528,0.423,1.692,"3D","no","Fall"
"25",118.930450516352,0.0672669665263442,0.13,0.65,"3D","no","Fall"
"26",142.716540619622,0.0286857828508985,0.289,1.734,"3D","no","Fall"
"27",166.502630722892,-0.0503551841876217,0.14,0.98,"3D","no","Fall"
"28",190.288720826162,0.040187976913177,0.257,2.056,"3D","no","Fall"
"29",214.074810929433,-0.0686885445648098,0.095,0.855,"3D","no","Fall"
"30",238.860901032703,-0.241831202986728,0.002,0.02,"3D","yes","Fall"
"31",3.21833333333333,0.0156812328402004,0.325,0.325,"Depth|2D","no","Summer"
"32",6.43666666666667,0.0371751085793575,0.154,0.308,"Depth|2D","no","Summer"
"33",9.655,0.066554001602806,0.042,0.126,"Depth|2D","no","Summer"
"34",12.8733333333333,-0.0167892500886929,0.312,1.248,"Depth|2D","no","Summer"
"35",16.0916666666667,0.000945616436455735,0.529,2.645,"Depth|2D","no","Summer"
"36",19.31,-0.0498768133396175,0.153,0.918,"Depth|2D","no","Summer"
"37",22.5283333333333,-0.115983047116872,0.001,0.007,"Depth|2D","yes","Summer"
"38",25.7466666666667,-0.0861432601309883,0.017,0.136,"Depth|2D","no","Summer"
"39",28.965,-0.0965806599849766,0.004,0.036,"Depth|2D","yes","Summer"
"40",32.1833333333333,-0.0345546552721533,0.219,2.19,"Depth|2D","no","Summer"
"41",35.4016666666667,0.0556209236251449,0.07,0.77,"Depth|2D","no","Summer"
"42",39.62,0.0668021157769545,0.025,0.3,"Depth|2D","no","Summer"
"43",77.107099603433,-0.06623678769734,0.033,0.033,"2D|Depth","yes","Summer"
"44",154.214199206866,0.0623580238807589,0.045,0.09,"2D|Depth","no","Summer"
"45",231.321298810299,0.0512195791409947,0.023,0.069,"2D|Depth","no","Summer"
"46",308.428398413732,0.0153351922048379,0.332,1.328,"2D|Depth","no","Summer"
"47",385.535498017165,0.0171898121837886,0.363,1.815,"2D|Depth","no","Summer"
"48",462.642597620598,-0.0841135435659434,0.053,0.318,"2D|Depth","no","Summer"
"49",539.749697224031,-0.0895847335497535,0.006,0.042,"2D|Depth","yes","Summer"
"50",616.856796827464,NA,NA,NA,"2D|Depth",NA,"Summer"
"51",693.963896430897,-0.0201350456912415,0.326,2.934,"2D|Depth","no","Summer"
"52",771.07099603433,-0.00910640183080224,0.418,4.18,"2D|Depth","no","Summer"
